artist,track,track_id,count,imgUrl,album,album_id,artist_id,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres
Archie Shepp,Fiesta,1sa8ec3F8SCQtYYcqlSxge,12,https://i.scdn.co/image/ab67616d00004851509ce6fd3f903957229270ef,The Way Ahead,2SCqHqo5CDNjbGMiL6OUKa,7C2DSqaNkh0w77O5Jz1FKh,The Way Ahead,Album,1968,Damn If I Know (The Stroller) (06:19)/Frankenstein (13:53)/Fiesta (09:57)/Sophisticated Lady (07:11)/New Africa (12:57)/Bakai (10:04),https://i.scdn.co/image/ab67616d00001e02509ce6fd3f903957229270ef,59.0,Free Jazz/Jazz Saxophone
Archie Shepp,Sophisticated Lady,5vcQF2nS90XdA5K72ZlkCW,12,https://i.scdn.co/image/ab67616d00004851509ce6fd3f903957229270ef,The Way Ahead,2SCqHqo5CDNjbGMiL6OUKa,7C2DSqaNkh0w77O5Jz1FKh,The Way Ahead,Album,1968,Damn If I Know (The Stroller) (06:19)/Frankenstein (13:53)/Fiesta (09:57)/Sophisticated Lady (07:11)/New Africa (12:57)/Bakai (10:04),https://i.scdn.co/image/ab67616d00001e02509ce6fd3f903957229270ef,74.0,Free Jazz/Jazz Saxophone
Archie Shepp,New Africa,6qHws4WoL4P4VJJtMWPDdP,12,https://i.scdn.co/image/ab67616d00004851509ce6fd3f903957229270ef,The Way Ahead,2SCqHqo5CDNjbGMiL6OUKa,7C2DSqaNkh0w77O5Jz1FKh,The Way Ahead,Album,1968,Damn If I Know (The Stroller) (06:19)/Frankenstein (13:53)/Fiesta (09:57)/Sophisticated Lady (07:11)/New Africa (12:57)/Bakai (10:04),https://i.scdn.co/image/ab67616d00001e02509ce6fd3f903957229270ef,101.0,Free Jazz/Jazz Saxophone
Archie Shepp,Bakai,4gbtwXLoNPufvojw4g1AX5,12,https://i.scdn.co/image/ab67616d00004851509ce6fd3f903957229270ef,The Way Ahead,2SCqHqo5CDNjbGMiL6OUKa,7C2DSqaNkh0w77O5Jz1FKh,The Way Ahead,Album,1968,Damn If I Know (The Stroller) (06:19)/Frankenstein (13:53)/Fiesta (09:57)/Sophisticated Lady (07:11)/New Africa (12:57)/Bakai (10:04),https://i.scdn.co/image/ab67616d00001e02509ce6fd3f903957229270ef,120.0,Free Jazz/Jazz Saxophone
Archie Shepp,Attica Blues,6VdtTwF9ZW5m9Lct4ep02s,12,https://i.scdn.co/image/ab67616d00004851f1f66f019a3e2cb4f00c4861,Attica Blues,6ucUPCLIVYmt8FgOTfjhrL,7C2DSqaNkh0w77O5Jz1FKh,Attica Blues,Album,1972-01-01,Attica Blues (04:47)/Invocation: Attica Blues (00:19)/Steam (Part 1) (05:07)/Invocation To Mr. Parker (03:16)/Steam (Part 2) (05:08)/Blues For Brother George Jackson (04:00)/Invocation: Ballad For A Child (00:29)/Ballad For A Child (03:36)/Good Bye Sweet Pops (04:22)/Quiet Dawn (06:12),https://i.scdn.co/image/ab67616d00001e02f1f66f019a3e2cb4f00c4861,0.0,Free Jazz/Jazz Saxophone
Archie Shepp,Invocation: Attica Blues,6WGjZTcFuEmwJiH5wZRPX0,12,x,y,6ucUPCLIVYmt8FgOTfjhrL,7C2DSqaNkh0w77O5Jz1FKh,Attica Blues,Album,1972-01-01,Attica Blues (04:47)/Invocation: Attica Blues (00:19)/Steam (Part 1) (05:07)/Invocation To Mr. Parker (03:16)/Steam (Part 2) (05:08)/Blues For Brother George Jackson (04:00)/Invocation: Ballad For A Child (00:29)/Ballad For A Child (03:36)/Good Bye Sweet Pops (04:22)/Quiet Dawn (06:12),https://i.scdn.co/image/ab67616d00001e02f1f66f019a3e2cb4f00c4861,21.0,Free Jazz/Jazz Saxophone
Archie Shepp,Steam (Part 1),2CsJmLlPQI24vl9OGY0BkS,12,https://i.scdn.co/image/ab67616d00004851f1f66f019a3e2cb4f00c4861,Attica Blues,6ucUPCLIVYmt8FgOTfjhrL,7C2DSqaNkh0w77O5Jz1FKh,Attica Blues,Album,1972-01-01,Attica Blues (04:47)/Invocation: Attica Blues (00:19)/Steam (Part 1) (05:07)/Invocation To Mr. Parker (03:16)/Steam (Part 2) (05:08)/Blues For Brother George Jackson (04:00)/Invocation: Ballad For A Child (00:29)/Ballad For A Child (03:36)/Good Bye Sweet Pops (04:22)/Quiet Dawn (06:12),https://i.scdn.co/image/ab67616d00001e02f1f66f019a3e2cb4f00c4861,54.0,Free Jazz/Jazz Saxophone
Archie Shepp,Invocation To Mr. Parker,0sPwq2H9QVeio1W3QX1vkv,12,https://i.scdn.co/image/ab67616d00004851f1f66f019a3e2cb4f00c4861,Attica Blues,6ucUPCLIVYmt8FgOTfjhrL,7C2DSqaNkh0w77O5Jz1FKh,Attica Blues,Album,1972-01-01,Attica Blues (04:47)/Invocation: Attica Blues (00:19)/Steam (Part 1) (05:07)/Invocation To Mr. Parker (03:16)/Steam (Part 2) (05:08)/Blues For Brother George Jackson (04:00)/Invocation: Ballad For A Child (00:29)/Ballad For A Child (03:36)/Good Bye Sweet Pops (04:22)/Quiet Dawn (06:12),https://i.scdn.co/image/ab67616d00001e02f1f66f019a3e2cb4f00c4861,77.0,Free Jazz/Jazz Saxophone
Archie Shepp,Invocation: Ballad For A Child,7tAoYrX0MOuSXwKtS4zb0T,12,https://i.scdn.co/image/ab67616d00004851f1f66f019a3e2cb4f00c4861,Attica Blues,6ucUPCLIVYmt8FgOTfjhrL,7C2DSqaNkh0w77O5Jz1FKh,Attica Blues,Album,1972-01-01,Attica Blues (04:47)/Invocation: Attica Blues (00:19)/Steam (Part 1) (05:07)/Invocation To Mr. Parker (03:16)/Steam (Part 2) (05:08)/Blues For Brother George Jackson (04:00)/Invocation: Ballad For A Child (00:29)/Ballad For A Child (03:36)/Good Bye Sweet Pops (04:22)/Quiet Dawn (06:12),https://i.scdn.co/image/ab67616d00001e02f1f66f019a3e2cb4f00c4861,174.0,Free Jazz/Jazz Saxophone
Area,Cometa rossa,5OfcrSz0R7e8qwGsFGAkzi,26,https://i.scdn.co/image/ab67616d000048518b6342418753a00a10ae9f3e,Caution Radiation Area,28tx6X6UX0IhqzTUiXUkld,6o2PxnpsrQ352kwYlEwjvR,Caution Radiation Area,Album,1974,Cometa rossa (03:59)/ZYG (Crescita zero) (05:31)/Brujo (08:02)/Mirage! (10:28)/Lobotomia (03:56),https://i.scdn.co/image/ab67616d00001e028b6342418753a00a10ae9f3e,0.0,Avant-prog/Italian Progressive Rock
Area,ZYG (Crescita zero),3a2gLPG8HvkKHxrvJk34ym,26,https://i.scdn.co/image/ab67616d000048518b6342418753a00a10ae9f3e,Caution Radiation Area,28tx6X6UX0IhqzTUiXUkld,6o2PxnpsrQ352kwYlEwjvR,Caution Radiation Area,Album,1974,Cometa rossa (03:59)/ZYG (Crescita zero) (05:31)/Brujo (08:02)/Mirage! (10:28)/Lobotomia (03:56),https://i.scdn.co/image/ab67616d00001e028b6342418753a00a10ae9f3e,21.0,Avant-prog/Italian Progressive Rock
Area,Brujo,2r7qYAbR1YdSTjGuqRXhcw,26,https://i.scdn.co/image/ab67616d000048518b6342418753a00a10ae9f3e,Caution Radiation Area,28tx6X6UX0IhqzTUiXUkld,6o2PxnpsrQ352kwYlEwjvR,Caution Radiation Area,Album,1974,Cometa rossa (03:59)/ZYG (Crescita zero) (05:31)/Brujo (08:02)/Mirage! (10:28)/Lobotomia (03:56),https://i.scdn.co/image/ab67616d00001e028b6342418753a00a10ae9f3e,49.0,Avant-prog/Italian Progressive Rock
Area,Mirage!,4mrSGTcooXTSc8PHCxsrGT,26,https://i.scdn.co/image/ab67616d000048518b6342418753a00a10ae9f3e,Caution Radiation Area,28tx6X6UX0IhqzTUiXUkld,6o2PxnpsrQ352kwYlEwjvR,Caution Radiation Area,Album,1974,Cometa rossa (03:59)/ZYG (Crescita zero) (05:31)/Brujo (08:02)/Mirage! (10:28)/Lobotomia (03:56),https://i.scdn.co/image/ab67616d00001e028b6342418753a00a10ae9f3e,63.0,Avant-prog/Italian Progressive Rock
Area,Lobotomia,2ME7dc3uKqw6kt6zo7gMn1,26,https://i.scdn.co/image/ab67616d000048518b6342418753a00a10ae9f3e,Caution Radiation Area,28tx6X6UX0IhqzTUiXUkld,6o2PxnpsrQ352kwYlEwjvR,Caution Radiation Area,Album,1974,Cometa rossa (03:59)/ZYG (Crescita zero) (05:31)/Brujo (08:02)/Mirage! (10:28)/Lobotomia (03:56),https://i.scdn.co/image/ab67616d00001e028b6342418753a00a10ae9f3e,79.0,Avant-prog/Italian Progressive Rock
Area,Il bandito del deserto - 2018 Remaster,3cKqnl1BTa37XVM864UARB,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,0.0,Avant-prog/Italian Progressive Rock
Area,Interno con figure e luci - 2018 Remaster,1MLMzykjRjO8Hujh2Ic2qt,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,47.0,Avant-prog/Italian Progressive Rock
Area,Return from Workuta - 2018 Remaster,0xbrKP2BeI6jUIe1IRTwWy,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,97.0,Avant-prog/Italian Progressive Rock
Area,Guardati dal mese vicino all'aprile - 2018 Remaster,4wN7oT78emIkTOxVTmRuIE,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,141.0,Avant-prog/Italian Progressive Rock
Area,Hommage à Violette Nozières - 2018 Remaster,3BUtisXLn0ZLyosevLMmRI,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,201.0,Avant-prog/Italian Progressive Rock
Area,Ici on dance! - 2018 Remaster,0f7qnFOxPKk41qyLGRq30E,26,https://i.scdn.co/image/ab67616d000048516a906ef1741a08060e2c7490,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",42NWCA62fMdKaZNzCr3dlq,6o2PxnpsrQ352kwYlEwjvR,"1978 (Gli dei se ne vanno, gli arrabbiati restano!) [2018 Remaster]",Album,1978-10-26,"Il bandito del deserto - 2018 Remaster (03:12)/Interno con figure e luci - 2018 Remaster (04:06)/Return from Workuta - 2018 Remaster (03:02)/Guardati dal mese vicino all'aprile - 2018 Remaster (05:11)/Hommage à Violette Nozières - 2018 Remaster (03:18)/Ici on dance! - 2018 Remaster (03:27)/Acrostico in memoria di Laio - 2018 Remaster (06:13)/""fff"" (Festa, farina e forca) - 2018 Remaster (03:48)/Vodka Cola - 2018 Remaster (07:25)",https://i.scdn.co/image/ab67616d00001e026a906ef1741a08060e2c7490,253.0,Avant-prog/Italian Progressive Rock
Area,"Luglio, agosto, settembre (nero) - Live 1975",4Dm5bZF9kPLYFO4LuYixFC,26,https://i.scdn.co/image/ab67616d00004851a03a80b9a09e8cb3a955bcee,Are(A)zione (Live),4U4YwaCowPEH31hRtAXF2q,6o2PxnpsrQ352kwYlEwjvR,Are(A)zione (Live),Album,2013-10-28,"Luglio, agosto, settembre (nero) - Live 1975 (05:40)/La mela di Odessa (1920) - Live 1975 (11:05)/Cometa rossa - Live 1975 (05:58)/Are(A)zione - Live 1975 (15:00)/L'Internazionale - Live 1975 (04:00)",https://i.scdn.co/image/ab67616d00001e02a03a80b9a09e8cb3a955bcee,0.0,Avant-prog/Italian Progressive Rock
Area,Cometa rossa - Live 1975,4dk81rEMGxanU9JZ9wsNu9,26,https://i.scdn.co/image/ab67616d00004851a03a80b9a09e8cb3a955bcee,Are(A)zione (Live),4U4YwaCowPEH31hRtAXF2q,6o2PxnpsrQ352kwYlEwjvR,Are(A)zione (Live),Album,2013-10-28,"Luglio, agosto, settembre (nero) - Live 1975 (05:40)/La mela di Odessa (1920) - Live 1975 (11:05)/Cometa rossa - Live 1975 (05:58)/Are(A)zione - Live 1975 (15:00)/L'Internazionale - Live 1975 (04:00)",https://i.scdn.co/image/ab67616d00001e02a03a80b9a09e8cb3a955bcee,98.0,Avant-prog/Italian Progressive Rock
Area,Evaporazione,3F8L6cHz74ojAi62LU9lxQ,26,https://i.scdn.co/image/ab67616d0000485118223bf158fe9b2872390be0,Maledetti,4V42k78uHSPQk7Y6CR6e6H,6o2PxnpsrQ352kwYlEwjvR,Maledetti,Album,1976,"Evaporazione (01:52)/Diforisma urbano (06:28)/Gerontocrazia (07:41)/Scum (06:41)/Il massacro di Brandeburgo numero 3 in sol maggiore (02:31)/Giro, giro, tondo (06:04)/Caos (parte seconda) (09:15)",https://i.scdn.co/image/ab67616d00001e0218223bf158fe9b2872390be0,0.0,Avant-prog/Italian Progressive Rock
Area,Diforisma urbano,6YezusPVtx92CgNWw7eOXx,26,https://i.scdn.co/image/ab67616d0000485118223bf158fe9b2872390be0,Maledetti,4V42k78uHSPQk7Y6CR6e6H,6o2PxnpsrQ352kwYlEwjvR,Maledetti,Album,1976,"Evaporazione (01:52)/Diforisma urbano (06:28)/Gerontocrazia (07:41)/Scum (06:41)/Il massacro di Brandeburgo numero 3 in sol maggiore (02:31)/Giro, giro, tondo (06:04)/Caos (parte seconda) (09:15)",https://i.scdn.co/image/ab67616d00001e0218223bf158fe9b2872390be0,21.0,Avant-prog/Italian Progressive Rock
Area,Gerontocrazia,0gxCaNj8D1RJ76zPKVQnh3,26,https://i.scdn.co/image/ab67616d0000485118223bf158fe9b2872390be0,Maledetti,4V42k78uHSPQk7Y6CR6e6H,6o2PxnpsrQ352kwYlEwjvR,Maledetti,Album,1976,"Evaporazione (01:52)/Diforisma urbano (06:28)/Gerontocrazia (07:41)/Scum (06:41)/Il massacro di Brandeburgo numero 3 in sol maggiore (02:31)/Giro, giro, tondo (06:04)/Caos (parte seconda) (09:15)",https://i.scdn.co/image/ab67616d00001e0218223bf158fe9b2872390be0,46.0,Avant-prog/Italian Progressive Rock
Area,"Luglio, agosto, settembre (nero)",0TPr5hnZsUpJcibgC9U4OS,26,https://i.scdn.co/image/ab67616d00004851e93626e6937daacafb8f03d3,Arbeit Macht Frei,4YLKvXEwd8vCNpZ7MN36YS,6o2PxnpsrQ352kwYlEwjvR,Arbeit Macht Frei,Album,1973,"Luglio, agosto, settembre (nero) (04:23)/Arbeit macht frei (07:57)/Consapevolezza (05:59)/Le labbra del tempo (05:52)/240 chilometri da Smirne (05:07)/L'abbattimento dello Zeppelin (06:48)",https://i.scdn.co/image/ab67616d00001e02e93626e6937daacafb8f03d3,0.0,Avant-prog/Italian Progressive Rock
Area,Arbeit macht frei,2LPJZo0XENiL1BP0Mwjf2I,26,https://i.scdn.co/image/ab67616d00004851e93626e6937daacafb8f03d3,Arbeit Macht Frei,4YLKvXEwd8vCNpZ7MN36YS,6o2PxnpsrQ352kwYlEwjvR,Arbeit Macht Frei,Album,1973,"Luglio, agosto, settembre (nero) (04:23)/Arbeit macht frei (07:57)/Consapevolezza (05:59)/Le labbra del tempo (05:52)/240 chilometri da Smirne (05:07)/L'abbattimento dello Zeppelin (06:48)",https://i.scdn.co/image/ab67616d00001e02e93626e6937daacafb8f03d3,41.0,Avant-prog/Italian Progressive Rock
Area,Consapevolezza,6qZOor6ogS9HOoOBOwfWJg,26,https://i.scdn.co/image/ab67616d00004851e93626e6937daacafb8f03d3,Arbeit Macht Frei,4YLKvXEwd8vCNpZ7MN36YS,6o2PxnpsrQ352kwYlEwjvR,Arbeit Macht Frei,Album,1973,"Luglio, agosto, settembre (nero) (04:23)/Arbeit macht frei (07:57)/Consapevolezza (05:59)/Le labbra del tempo (05:52)/240 chilometri da Smirne (05:07)/L'abbattimento dello Zeppelin (06:48)",https://i.scdn.co/image/ab67616d00001e02e93626e6937daacafb8f03d3,67.0,Avant-prog/Italian Progressive Rock
Area,L'elefante bianco,0MH7baopcs2vSSojpx99G2,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,0.0,Avant-prog/Italian Progressive Rock
Area,La mela di Odessa (1920),2nODlkXtl8nqUAG7xkjrJ8,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,26.0,Avant-prog/Italian Progressive Rock
Area,Megalopoli,04KlcdWJHN1AhoJClz5Ax4,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,59.0,Avant-prog/Italian Progressive Rock
Area,Nervi scoperti,6AtzzRQyOdBu2oG62nwIWY,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,78.0,Avant-prog/Italian Progressive Rock
Area,Gioia e rivoluzione,6PiaWZdZiIa7GLS2jpB4Ej,https://i.scdn.co/image/ab67616d0000485195e2a582252d803712ead68b,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,101.0,Avant-prog/Italian Progressive Rock
Area,Implosion,1Cik6ACFfxKJcZhkJFZBKT,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,129.0,Avant-prog/Italian Progressive Rock
Area,Area 5,7fz1RiuhTrxlMe8CzaJUV6,26,https://i.scdn.co/image/ab67616d000048510883e38f3caf1677a27d301f,Crac!,5eOTf1CZgRvs3X3OtIxlwK,6o2PxnpsrQ352kwYlEwjvR,Crac!,Album,1975,L'elefante bianco (04:32)/La mela di Odessa (1920) (06:38)/Megalopoli (07:49)/Nervi scoperti (06:33)/Gioia e rivoluzione (04:36)/Implosion (04:58)/Area 5 (02:08),https://i.scdn.co/image/ab67616d00001e020883e38f3caf1677a27d301f,147.0,Avant-prog/Italian Progressive Rock
Arlo Guthrie,Oklahoma Hills - Remastered,2cvm5XMgcnUQl9ytnJBiU5,28,https://i.scdn.co/image/ab67616d000048517ad128953bbf0fc542911a12,Running Down the Road (Remastered),0VvEtqKWykMyG0HaBx6cHN,0B6QEFtRnneEzb4iqjI0Nw,Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,0.0,Country Rock/Folk/Folk Rock/Singer-songwriter
Arlo Guthrie,Coming into Los Angeles - Remastered,7vCAPGfk46iIyikreugUay,28,https://i.scdn.co/image/ab67616d000048517ad128953bbf0fc542911a12,Running Down the Road (Remastered),0VvEtqKWykMyG0HaBx6cHN,0B6QEFtRnneEzb4iqjI0Nw,Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,192.0,Country Rock/Folk/Folk Rock/Singer-songwriter
Arlo Guthrie,My Front Pages - Remastered,7la4Fo3BZmBoMqUsyvym6F,28,https://i.scdn.co/image/ab67616d000048517ad128953bbf0fc542911a12,Running Down the Road (Remastered),0VvEtqKWykMyG0HaBx6cHN,0B6QEFtRnneEzb4iqjI0Nw,Running Down the Road (Remastered),Album,1969-08-02,"Oklahoma Hills - Remastered (03:27)/Every Hand in the Land - Remastered (02:20)/Creole Belle - Remastered (03:45)/Wheel of Fortune - Remastered (02:30)/Oh, In the Morning - Remastered (04:54)/Coming into Los Angeles - Remastered (03:06)/Stealin' - Remastered (02:49)/My Front Pages - Remastered (03:47)/Living in the Country - Remastered (03:18)/Running Down the Road - Remastered (04:29)",https://i.scdn.co/image/ab67616d00001e027ad128953bbf0fc542911a12,267.0,Country Rock/Folk/Folk Rock/Singer-songwriter
Arlo Guthrie,Alice's Restaurant Massacree,4OjKHySJHstsImlUW3qfml,28,https://i.scdn.co/image/ab67616d00004851602d1ad2960e815530034ab6,Alice's Restaurant,0Y1XtcuCEFhVIyGtPbBmvm,0B6QEFtRnneEzb4iqjI0Nw,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,0.0,Country Rock/Folk/Folk Rock/Singer-songwriter
Arlo Guthrie,Ring A-Around-A-Rosy Rag,3AHtI7H4nSzDjEEGZIAJoY,28,https://i.scdn.co/image/ab67616d00004851602d1ad2960e815530034ab6,Alice's Restaurant,0Y1XtcuCEFhVIyGtPbBmvm,0B6QEFtRnneEzb4iqjI0Nw,Alice's Restaurant,Album,1967-08-28,Alice's Restaurant Massacree (18:36)/Chilling of the Evening (03:04)/Ring A-Around-A-Rosy Rag (02:15)/Now and Then (02:23)/I'm Going Home (03:18)/The Motorcycle Song (02:50)/Highway in the Wind (02:41),https://i.scdn.co/image/ab67616d00001e02602d1ad2960e815530034ab6,69.0,Country Rock/Folk/Folk Rock/Singer-songwriter
