artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
Il Balletto di Bronzo,Eh eh ah ah,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,17.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Neve calda,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,37.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Ma ti aspetterò,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,56.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Meditazione,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,80.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Girotondo,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,100.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Incantesimo,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,118.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Ti risveglierai con me,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,138.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Missione sirio 2222,Sirio 2222,Sirio 2222,Album,1970-03-21,Un posto (03:23)/Eh eh ah ah (04:03)/Neve calda (02:57)/Ma ti aspetterò (03:23)/Meditazione (03:54)/Girotondo (03:16)/Incantesimo (06:48)/Ti risveglierai con me (02:44)/Missione sirio 2222 (09:39,https://i.scdn.co/image/ab67616d00001e02f4b2cfc6f7f94898c3bab3da,169.0,Beat Italiano/Italian Progressive Rock,1970,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Introduzione - Remastered,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,0.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Primo Incontro - Remastered,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,34.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Secondo Incontro - Remastered,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,70.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Terzo Incontro - Remastered,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,108.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Epilogo - Remastered,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,144.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,La Tua Casa Comoda - Remastered / Bonus Track,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,173.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Donna Vittoria - Remastered / Bonus Track,YS,YS,Album,1972,Introduzione - Remastered (15:08)/Primo Incontro - Remastered (03:26)/Secondo Incontro - Remastered (03:05)/Terzo Incontro - Remastered (04:34)/Epilogo - Remastered (11:26)/La Tua Casa Comoda - Remastered / Bonus Track (03:45)/Donna Vittoria - Remastered / Bonus Track (03:14,https://i.scdn.co/image/ab67616d00001e02da37cf4e6726a13e79565320,227.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Primo Incontro,Ys,Ys,Album,1972,Introduzione (15:11)/Primo Incontro (03:27)/Secondo Incontro (03:06)/Terzo Incontro (04:33)/Epilogo (11:30)/La Tua Casa Comoda (03:46,https://i.scdn.co/image/ab67616d00001e02984f6aefb19247e0a6382117,21.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,Secondo Incontro,Ys,Ys,Album,1972,Introduzione (15:11)/Primo Incontro (03:27)/Secondo Incontro (03:06)/Terzo Incontro (04:33)/Epilogo (11:30)/La Tua Casa Comoda (03:46,https://i.scdn.co/image/ab67616d00001e02984f6aefb19247e0a6382117,44.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Il Balletto di Bronzo,La Tua Casa Comoda,Ys,Ys,Album,1972,Introduzione (15:11)/Primo Incontro (03:27)/Secondo Incontro (03:06)/Terzo Incontro (04:33)/Epilogo (11:30)/La Tua Casa Comoda (03:46,https://i.scdn.co/image/ab67616d00001e02984f6aefb19247e0a6382117,108.0,Beat Italiano/Italian Progressive Rock,1972,"Balletto di Bronzo, Il"
Banco Del Mutuo Soccorso,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,0.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Terramadre (Sol Improvviso) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,71.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,125.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,191.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,255.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,336.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Di Terra - Remastered 2022,...Di Terra (Remastered 2022),...Di Terra (Remastered 2022),Album,1978-01-01,Nel Cielo E Nelle Altre Cose Mute (Do Largo) - Remastered 2022 (04:40)/Terramadre (Sol Improvviso) - Remastered 2022 (03:08)/Non Senza Dolore (Chorale In Fa Minore) - Remastered 2022 (05:02)/Io Vivo (Fusione Per Trenta Elementi) - Remastered 2022 (09:11)/Né Più Di Un Albero Non Meno Di Una Stella (Do Gruppo) - Remastered 2022 (08:04)/Nei Suoni E Nei Silenzi (Pulsazioni In Si Minore) - Remastered 2022 (05:48)/Di Terra - Remastered 2022 (05:58,https://i.scdn.co/image/ab67616d00001e0222ab4ec3f43274eafdf23e1a,412.0,Italian Progressive Rock/Progressive Rock,1978,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,In volo,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,0.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,R.I.P. - Requiescant in Pace,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,16.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Passaggio,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,53.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Metamorfosi,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,71.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Il giardino del mago,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,91.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Traccia,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,1972-03-21,In volo (02:13)/R.I.P. - Requiescant in Pace (06:41)/Passaggio (01:19)/Metamorfosi (10:53)/Il giardino del mago (18:27)/Traccia (02:04,https://i.scdn.co/image/ab67616d00001e02658878f262517ef47e8cdf44,120.0,Italian Progressive Rock/Progressive Rock,1972,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Moby Dick,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,0.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,"Paolo, Pa",Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,18.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Baciami Alfredo,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,59.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Buone notizie,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,83.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Ninna nanna,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,125.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Donna plautilla,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,145.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Moyo Ukoje,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,321.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
Banco Del Mutuo Soccorso,Mexico City,Banco del Mutuo Soccorso,Banco del Mutuo Soccorso,Album,2015-06-29,"Moby Dick (05:17)/Paolo, Pa (04:49)/Non mi rompete (05:03)/Baciami Alfredo (05:21)/Buone notizie (04:34)/Ma che idea (05:26)/Ninna nanna (04:18)/Donna plautilla (03:41)/Mille poesie (03:37)/Ed io canto (04:40)/In volo (02:12)/La città sottile (07:13)/Un uomo solo (03:27)/Piazza dell'oro (eh, eh) (03:30)/Traccia (02:04)/Moyo Ukoje (05:14)/Mexico City (03:58)/Cento mani e cento occhi (05:20)/Miserere alla storia (05:57)/Lontano da (03:50)/Taxi (04:43)/Traccia tre (02:44)/750.000 anni fa... l'amore? (05:35)/Danza dei grandi rettili (03:42)/Felice (05:41)/La conquista della posizione eretta (08:39)/Dove sarà (05:06)/Pioverà (04:41)/R.I.P. - Requiescant in Pace (06:34)/Traccia II (02:39)/Allons Enfants (04:18)/Canzone d'amore (05:10)/Notte kamikaze (04:15)/Velocità (05:17)/Lies in Your Eyes (04:17)/Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho! (03:26",https://i.scdn.co/image/ab67616d00001e027ca207bf91535d7df366095b,340.0,Italian Progressive Rock/Progressive Rock,2015,Banco Del Mutuo Soccorso
